"client_id","age","district_id","gender","constellation"
3510,"61",13,"male","Scorpio"
3511,"37",74,"male","Virgo"
3512,"54",49,"male","Gemini"
3513,"78",70,"male","Cancer"
3514,"82",70,"female","Aquarius"
3515,"25",61,"female","Capricom"
3516,"29",58,"female","Virgo"
3517,"47",68,"female","Cancer"
3518,"45",33,"female","Virgo"
3519,"51",74,"male","Sagittarius"
3520,"72",8,"female","Taurus"
3521,"36",4,"male","Cancer"
3522,"37",57,"male","Aquarius"
3523,"36",6,"male","Taurus"
3524,"55",68,"female","Scorpio"
3525,"26",15,"male","Gemini"
3526,"23",15,"female","Cancer"
3527,"22",77,"male","Leo"
3528,"30",73,"female","Libra"
3529,"27",54,"male","Pisces"
3530,"29",16,"female","Virgo"
3531,"80",43,"male","Gemini"
3532,"65",56,"male","Pisces"
3533,"37",1,"female","Sagittarius"
3534,"29",50,"female","Aries"
3535,"27",37,"male","Taurus"
3536,"78",55,"male","Leo"
3537,"54",51,"male","Aries"
3538,"56",1,"female","Taurus"
3539,"80",36,"male","Virgo"
3540,"64",51,"male","Leo"
3541,"66",51,"female","Taurus"
3542,"61",10,"male","Virgo"
3543,"59",10,"female","Leo"
3544,"39",1,"female","Leo"
3545,"34",68,"male","Scorpio"
3546,"29",3,"male","Pisces"
3547,"76",1,"female","Pisces"
3548,"25",1,"male","Taurus"
3549,"63",5,"female","Virgo"
3550,"31",54,"female","Virgo"
3552,"60",44,"male","Scorpio"
3554,"35",22,"female","Sagittarius"
3555,"32",22,"male","Aquarius"
3556,"73",6,"male","Sagittarius"
3557,"72",6,"female","Sagittarius"
3558,"72",54,"female","Cancer"
3559,"61",57,"female","Scorpio"
3560,"56",57,"male","Aquarius"
3562,"69",1,"male","Aries"
3563,"74",1,"female","Sagittarius"
3564,"52",62,"male","Aries"
3565,"38",44,"male","Leo"
3566,"68",65,"female","Pisces"
3567,"52",1,"male","Pisces"
3568,"59",1,"male","Aquarius"
3569,"67",67,"male","Aries"
3570,"55",15,"female","Taurus"
3571,"30",25,"male","Gemini"
3572,"72",48,"female","Sagittarius"
3573,"28",8,"female","Aquarius"
3574,"54",19,"female","Aquarius"
3575,"63",9,"female","Libra"
3576,"61",1,"female","Pisces"
3577,"58",31,"female","Sagittarius"
3578,"73",72,"male","Libra"
3579,"70",72,"female","Leo"
3580,"71",6,"female","Taurus"
3581,"33",33,"male","Capricom"
3582,"45",38,"male","Aquarius"
3583,"58",15,"female","Virgo"
3584,"59",15,"male","Aries"
3585,"32",29,"female","Libra"
3586,"57",60,"male","Aries"
3587,"61",60,"female","Sagittarius"
3588,"47",76,"female","Scorpio"
3589,"39",73,"female","Cancer"
3590,"24",23,"female","Libra"
3591,"70",74,"male","Libra"
3592,"75",74,"female","Aries"
3594,"39",13,"female","Taurus"
3595,"35",28,"male","Capricom"
3596,"25",74,"male","Aries"
3597,"67",10,"female","Leo"
3598,"77",66,"male","Virgo"
3599,"69",66,"female","Pisces"
3600,"57",46,"female","Leo"
3601,"62",19,"male","Leo"
3602,"60",19,"female","Sagittarius"
3603,"46",42,"male","Gemini"
3605,"66",71,"male","Leo"
3606,"42",63,"male","Gemini"
3607,"54",18,"female","Leo"
3608,"53",66,"male","Sagittarius"
3609,"45",66,"female","Scorpio"
3610,"81",36,"male","Taurus"
3611,"28",30,"female","Gemini"
3612,"38",19,"female","Virgo"
3613,"31",19,"male","Aquarius"
3614,"29",43,"female","Libra"
3615,"26",1,"male","Cancer"
3616,"36",77,"female","Aries"
3617,"46",51,"female","Sagittarius"
3618,"47",54,"male","Pisces"
3619,"45",40,"male","Leo"
3620,"63",21,"male","Virgo"
3621,"61",66,"male","Cancer"
3622,"62",66,"female","Aries"
3623,"35",28,"female","Aries"
3624,"18",1,"female","Pisces"
3627,"19",18,"female","Gemini"
3628,"73",11,"female","Pisces"
3629,"53",42,"male","Sagittarius"
3630,"77",64,"female","Sagittarius"
3631,"79",64,"male","Scorpio"
3632,"57",15,"female","Libra"
3633,"67",72,"male","Libra"
3634,"77",1,"male","Cancer"
3635,"79",1,"female","Aquarius"
3636,"22",46,"male","Taurus"
3637,"41",64,"male","Capricom"
3638,"57",49,"female","Sagittarius"
3639,"72",73,"male","Aries"
3640,"22",75,"male","Leo"
3641,"21",75,"female","Aquarius"
3642,"39",19,"male","Virgo"
3643,"20",26,"male","Scorpio"
3644,"49",75,"male","Gemini"
3645,"25",34,"male","Pisces"
3646,"57",33,"female","Gemini"
3647,"52",33,"male","Virgo"
3648,"20",3,"male","Capricom"
3649,"41",10,"female","Scorpio"
3650,"82",64,"male","Aquarius"
3651,"82",35,"male","Libra"
3652,"80",1,"male","Pisces"
3653,"83",1,"female","Capricom"
3654,"76",25,"female","Pisces"
3655,"32",59,"male","Aquarius"
3656,"75",62,"female","Virgo"
3657,"79",62,"male","Taurus"
3658,"76",58,"male","Aries"
3659,"70",42,"female","Scorpio"
3660,"26",65,"male","Cancer"
3661,"68",51,"male","Sagittarius"
3662,"69",27,"male","Virgo"
3663,"53",69,"female","Cancer"
3664,"49",69,"male","Pisces"
3667,"29",70,"male","Virgo"
3668,"28",70,"female","Capricom"
3669,"38",10,"male","Leo"
3670,"20",44,"female","Virgo"
3671,"57",10,"male","Cancer"
3672,"52",10,"female","Sagittarius"
3673,"49",1,"female","Sagittarius"
3674,"20",17,"female","Scorpio"
3675,"48",70,"male","Pisces"
3676,"35",10,"female","Libra"
3677,"40",10,"male","Virgo"
3678,"66",1,"female","Leo"
3679,"69",72,"male","Taurus"
3680,"77",72,"female","Aries"
3681,"79",1,"male","Taurus"
3682,"76",1,"female","Capricom"
3683,"23",74,"female","Pisces"
3684,"39",16,"female","Capricom"
3685,"26",74,"male","Pisces"
3686,"38",61,"female","Libra"
3687,"28",49,"male","Aquarius"
3688,"25",49,"female","Taurus"
3689,"21",9,"female","Cancer"
3690,"40",44,"male","Leo"
3691,"35",18,"male","Aries"
3693,"78",15,"male","Aries"
3694,"80",15,"female","Taurus"
3695,"66",55,"male","Libra"
3696,"61",55,"female","Aries"
3697,"46",9,"female","Capricom"
3698,"29",44,"male","Taurus"
3699,"32",1,"male","Leo"
3700,"24",1,"female","Gemini"
3701,"46",73,"female","Taurus"
3702,"48",76,"male","Sagittarius"
3703,"69",17,"male","Gemini"
3704,"38",69,"male","Aries"
3705,"35",1,"female","Gemini"
3707,"59",74,"male","Cancer"
3708,"42",46,"female","Pisces"
3709,"45",46,"male","Taurus"
3710,"72",59,"male","Aquarius"
3711,"32",25,"male","Taurus"
3712,"31",56,"female","Gemini"
3713,"56",41,"female","Pisces"
3714,"47",8,"female","Libra"
3716,"47",74,"male","Aries"
3717,"75",71,"male","Aquarius"
3718,"71",71,"female","Cancer"
3719,"70",54,"male","Virgo"
3720,"64",54,"female","Sagittarius"
3721,"46",64,"female","Sagittarius"
3722,"44",1,"female","Taurus"
3723,"32",18,"male","Virgo"
3724,"75",57,"female","Libra"
3727,"30",33,"male","Capricom"
3728,"64",66,"male","Capricom"
3729,"59",66,"female","Leo"
3730,"55",59,"female","Leo"
3732,"54",66,"male","Virgo"
3733,"54",1,"female","Taurus"
3734,"57",15,"male","Sagittarius"
3735,"62",18,"male","Capricom"
3736,"68",18,"female","Cancer"
3737,"52",12,"male","Taurus"
3738,"22",1,"female","Aries"
3739,"44",3,"female","Leo"
3740,"71",46,"male","Scorpio"
3741,"64",16,"male","Taurus"
3742,"39",56,"female","Sagittarius"
3743,"42",56,"male","Scorpio"
3745,"29",2,"female","Aquarius"
3746,"25",66,"male","Aquarius"
3747,"36",1,"male","Sagittarius"
3748,"70",59,"female","Pisces"
3749,"57",65,"female","Aries"
3750,"62",1,"male","Libra"
3751,"34",33,"male","Libra"
3752,"39",33,"female","Aquarius"
3753,"41",1,"female","Aries"
3754,"53",1,"female","Cancer"
3755,"49",37,"female","Cancer"
3756,"29",12,"female","Libra"
3757,"78",5,"male","Aries"
3758,"37",53,"female","Virgo"
3759,"39",53,"male","Libra"
3760,"45",18,"male","Capricom"
3761,"25",48,"male","Leo"
3762,"41",60,"female","Aquarius"
3763,"23",38,"female","Leo"
3764,"22",38,"male","Aquarius"
3765,"44",45,"female","Aquarius"
3766,"20",1,"female","Pisces"
3767,"64",14,"male","Virgo"
3768,"56",14,"female","Pisces"
3769,"43",54,"male","Virgo"
3770,"75",35,"female","Capricom"
3771,"58",48,"male","Aries"
3772,"64",48,"female","Virgo"
3773,"36",33,"female","Leo"
3774,"78",1,"male","Scorpio"
3775,"72",46,"male","Sagittarius"
3776,"22",74,"male","Cancer"
3777,"25",74,"female","Virgo"
3779,"51",6,"male","Taurus"
3780,"23",37,"male","Sagittarius"
3781,"25",17,"female","Pisces"
3782,"20",1,"male","Virgo"
3783,"32",1,"female","Cancer"
3784,"26",1,"male","Scorpio"
3785,"80",66,"female","Cancer"
3786,"80",13,"male","Cancer"
3787,"22",21,"female","Taurus"
3788,"45",56,"female","Cancer"
3789,"36",66,"male","Libra"
3790,"64",48,"male","Virgo"
3791,"61",72,"male","Pisces"
3792,"28",74,"male","Virgo"
3793,"49",39,"female","Gemini"
3794,"24",37,"female","Taurus"
3795,"18",12,"male","Taurus"
3796,"47",3,"male","Cancer"
3797,"49",3,"female","Cancer"
3798,"46",1,"female","Scorpio"
3799,"71",2,"male","Aries"
3800,"46",38,"female","Gemini"
3801,"52",38,"male","Leo"
3802,"75",67,"male","Leo"
3803,"70",1,"male","Cancer"
3804,"67",1,"female","Aries"
3805,"58",68,"male","Sagittarius"
3806,"33",54,"female","Cancer"
3807,"53",33,"female","Scorpio"
3808,"57",57,"male","Aquarius"
3811,"48",6,"male","Gemini"
3812,"33",1,"male","Aquarius"
3813,"22",2,"female","Virgo"
3814,"55",1,"male","Virgo"
3815,"31",28,"female","Aries"
3816,"34",1,"male","Aquarius"
3817,"63",77,"female","Libra"
3818,"58",71,"male","Leo"
3819,"64",71,"female","Gemini"
3821,"61",22,"male","Taurus"
3822,"47",48,"male","Sagittarius"
3823,"44",63,"male","Sagittarius"
3824,"29",41,"male","Capricom"
3825,"35",41,"female","Aries"
3826,"79",33,"male","Pisces"
3827,"77",33,"female","Taurus"
3829,"28",59,"male","Pisces"
3830,"32",18,"female","Pisces"
3831,"82",11,"male","Aquarius"
3832,"75",11,"female","Virgo"
3833,"65",19,"male","Pisces"
3834,"24",1,"female","Virgo"
3835,"69",50,"female","Taurus"
3836,"52",77,"male","Scorpio"
3837,"79",39,"female","Leo"
3838,"71",65,"male","Scorpio"
3839,"63",65,"female","Cancer"
3840,"67",50,"female","Gemini"
3841,"81",26,"male","Cancer"
3842,"24",74,"male","Cancer"
3843,"58",4,"female","Taurus"
3844,"37",71,"female","Capricom"
3845,"41",1,"male","Taurus"
3846,"20",27,"female","Cancer"
3847,"41",6,"female","Virgo"
3848,"62",45,"female","Leo"
3849,"68",1,"female","Sagittarius"
3850,"43",45,"female","Aquarius"
3851,"39",45,"male","Scorpio"
3852,"48",10,"female","Virgo"
3853,"20",59,"female","Cancer"
3854,"41",24,"male","Virgo"
3855,"61",29,"male","Pisces"
3856,"56",1,"female","Gemini"
3857,"48",72,"female","Sagittarius"
3858,"52",18,"female","Gemini"
3859,"59",18,"male","Taurus"
3860,"62",74,"male","Aries"
3861,"49",11,"female","Aquarius"
3862,"53",40,"female","Cancer"
3863,"61",1,"female","Scorpio"
3864,"69",1,"male","Scorpio"
3865,"23",75,"male","Scorpio"
3866,"23",75,"female","Cancer"
3868,"38",66,"male","Scorpio"
3869,"54",17,"female","Pisces"
3870,"29",4,"female","Leo"
3871,"21",4,"male","Aries"
3872,"70",8,"male","Aries"
3873,"40",23,"female","Sagittarius"
3874,"58",61,"female","Leo"
3875,"70",1,"female","Leo"
3876,"77",1,"male","Gemini"
3877,"44",38,"female","Virgo"
3880,"39",29,"female","Virgo"
3881,"53",45,"female","Taurus"
3882,"58",45,"male","Taurus"
3883,"35",18,"male","Libra"
3884,"37",72,"male","Scorpio"
3885,"60",70,"female","Capricom"
3886,"35",8,"female","Cancer"
3887,"80",67,"male","Capricom"
3888,"84",67,"female","Scorpio"
3890,"42",3,"male","Libra"
3891,"42",75,"male","Sagittarius"
3892,"21",1,"male","Aries"
3893,"31",1,"male","Capricom"
3894,"59",29,"male","Aquarius"
3895,"55",29,"female","Taurus"
3896,"77",5,"male","Libra"
3897,"49",16,"female","Aries"
3898,"52",57,"female","Capricom"
3899,"81",55,"female","Virgo"
3900,"57",55,"male","Libra"
3901,"49",55,"female","Aries"
3902,"51",65,"female","Sagittarius"
3903,"52",1,"female","Pisces"
3904,"61",29,"female","Capricom"
3905,"65",29,"male","Leo"
3906,"64",64,"male","Capricom"
3907,"46",1,"female","Sagittarius"
3908,"71",73,"male","Sagittarius"
3909,"77",73,"female","Virgo"
3910,"81",37,"female","Virgo"
3911,"48",31,"female","Libra"
3912,"55",1,"female","Pisces"
3913,"49",8,"male","Leo"
3914,"80",52,"female","Virgo"
3915,"23",20,"male","Capricom"
3916,"30",47,"female","Virgo"
3917,"33",47,"male","Capricom"
3918,"26",5,"male","Capricom"
3919,"58",35,"male","Gemini"
3920,"75",44,"female","Leo"
3921,"42",28,"female","Aquarius"
3922,"72",1,"female","Aries"
3923,"65",1,"male","Libra"
3924,"29",56,"male","Capricom"
3925,"64",45,"female","Leo"
3926,"28",54,"male","Libra"
3927,"52",61,"female","Pisces"
3928,"72",77,"female","Leo"
3929,"43",74,"male","Scorpio"
3930,"79",1,"male","Capricom"
3931,"79",1,"female","Libra"
3932,"61",59,"male","Libra"
3933,"54",59,"female","Virgo"
3934,"32",12,"male","Libra"
3935,"61",71,"male","Sagittarius"
3936,"38",36,"female","Aries"
3937,"37",36,"male","Gemini"
3938,"20",27,"male","Aquarius"
3939,"47",40,"male","Scorpio"
3942,"48",53,"male","Leo"
3943,"55",1,"male","Sagittarius"
3944,"64",8,"male","Capricom"
3945,"69",8,"female","Scorpio"
3946,"25",1,"male","Taurus"
3947,"33",23,"male","Gemini"
3948,"21",44,"female","Gemini"
3949,"26",44,"male","Virgo"
3950,"76",38,"male","Aries"
3951,"80",38,"female","Cancer"
3952,"35",52,"female","Capricom"
3953,"75",14,"female","Gemini"
3954,"43",64,"male","Scorpio"
3955,"40",64,"female","Gemini"
3956,"25",21,"female","Gemini"
3957,"29",21,"male","Leo"
3958,"54",37,"female","Taurus"
3959,"30",30,"female","Cancer"
3960,"36",8,"male","Capricom"
3961,"57",53,"female","Aries"
3962,"48",74,"male","Sagittarius"
3963,"26",76,"male","Aquarius"
3964,"58",74,"male","Taurus"
3965,"37",1,"male","Taurus"
3966,"31",1,"female","Libra"
3967,"40",18,"female","Libra"
3968,"45",18,"male","Gemini"
3969,"49",4,"female","Pisces"
3970,"20",46,"female","Leo"
3971,"34",1,"male","Pisces"
3972,"70",1,"male","Gemini"
3973,"18",1,"female","Leo"
3974,"62",68,"male","Virgo"
3975,"46",1,"female","Cancer"
3976,"33",43,"male","Virgo"
3977,"25",8,"male","Libra"
3978,"30",18,"male","Sagittarius"
3979,"72",54,"female","Libra"
3980,"47",1,"male","Cancer"
3981,"21",19,"male","Gemini"
3982,"81",45,"female","Capricom"
3983,"74",1,"female","Gemini"
3984,"36",1,"female","Pisces"
3985,"21",75,"female","Aries"
3987,"40",67,"male","Scorpio"
3988,"26",53,"female","Virgo"
3989,"20",53,"male","Aries"
3990,"27",29,"male","Aquarius"
3991,"33",11,"male","Taurus"
3992,"52",71,"female","Scorpio"
3993,"20",14,"female","Pisces"
3994,"35",21,"female","Aquarius"
3995,"52",1,"female","Leo"
3996,"53",36,"female","Cancer"
3997,"73",13,"female","Capricom"
3998,"50",59,"female","Gemini"
3999,"24",30,"female","Capricom"
4000,"43",40,"male","Libra"
4001,"44",69,"male","Aquarius"
4002,"80",25,"female","Cancer"
4003,"51",8,"male","Taurus"
4004,"43",30,"female","Leo"
4006,"22",25,"female","Taurus"
4007,"52",23,"male","Scorpio"
4008,"49",23,"female","Taurus"
4009,"34",4,"male","Cancer"
4010,"52",4,"female","Gemini"
4011,"43",62,"female","Sagittarius"
4012,"44",56,"female","Libra"
4013,"49",1,"female","Sagittarius"
4014,"20",17,"male","Virgo"
4015,"28",65,"female","Capricom"
4016,"29",13,"female","Gemini"
4017,"36",13,"male","Taurus"
4018,"20",3,"female","Virgo"
4019,"55",11,"male","Virgo"
4020,"47",45,"female","Aries"
4021,"52",45,"male","Sagittarius"
4022,"74",1,"male","Aquarius"
4023,"75",1,"female","Taurus"
4024,"36",3,"male","Libra"
4025,"29",3,"female","Libra"
4026,"55",76,"female","Libra"
4027,"35",16,"female","Cancer"
4028,"30",16,"male","Leo"
4029,"33",17,"male","Capricom"
4030,"24",44,"female","Virgo"
4031,"25",67,"male","Gemini"
4032,"36",35,"female","Leo"
4033,"75",51,"male","Libra"
4034,"63",58,"male","Cancer"
4035,"70",58,"female","Leo"
4036,"24",25,"female","Cancer"
4037,"34",1,"female","Libra"
4040,"39",59,"female","Taurus"
4041,"46",59,"male","Aquarius"
4042,"61",1,"male","Virgo"
4043,"47",70,"female","Taurus"
4044,"70",44,"female","Taurus"
4046,"56",1,"female","Sagittarius"
4047,"63",1,"male","Aquarius"
4048,"77",4,"male","Sagittarius"
4049,"55",4,"male","Virgo"
4050,"52",47,"male","Capricom"
4051,"51",74,"male","Libra"
4052,"50",74,"female","Libra"
4053,"71",70,"female","Libra"
4054,"41",72,"female","Aquarius"
4055,"47",74,"female","Gemini"
4056,"48",63,"female","Leo"
4057,"78",70,"female","Gemini"
4059,"76",54,"male","Taurus"
4060,"46",44,"female","Gemini"
4061,"22",8,"male","Capricom"
4062,"50",71,"male","Leo"
4063,"34",61,"female","Aquarius"
4064,"28",61,"male","Aquarius"
4065,"58",73,"male","Cancer"
4066,"64",30,"female","Sagittarius"
4067,"41",21,"female","Cancer"
4068,"76",11,"male","Cancer"
4069,"41",68,"male","Pisces"
4070,"41",68,"female","Gemini"
4071,"58",45,"female","Sagittarius"
4072,"59",45,"male","Taurus"
4073,"45",24,"male","Aquarius"
4074,"42",24,"female","Gemini"
4075,"56",8,"female","Virgo"
4076,"31",49,"male","Scorpio"
4077,"45",68,"female","Pisces"
4078,"49",23,"male","Gemini"
4079,"45",27,"male","Cancer"
4080,"57",21,"female","Libra"
4081,"22",9,"male","Gemini"
4082,"39",58,"female","Capricom"
4083,"32",74,"female","Aquarius"
4084,"43",55,"male","Libra"
4085,"48",55,"female","Sagittarius"
4086,"59",63,"female","Sagittarius"
4087,"54",64,"female","Aquarius"
4088,"52",68,"female","Sagittarius"
4089,"53",68,"male","Pisces"
4090,"29",23,"male","Cancer"
4091,"18",29,"female","Virgo"
4092,"67",14,"female","Scorpio"
4093,"54",1,"male","Libra"
4094,"21",2,"male","Sagittarius"
4095,"26",25,"male","Virgo"
4096,"20",25,"female","Pisces"
4098,"62",13,"male","Aries"
4099,"55",12,"female","Taurus"
4100,"45",74,"male","Pisces"
4101,"30",1,"female","Taurus"
4102,"31",4,"female","Leo"
4103,"35",4,"male","Taurus"
4104,"81",23,"male","Aries"
4105,"20",16,"female","Scorpio"
4106,"64",1,"male","Scorpio"
4107,"46",49,"male","Virgo"
4108,"74",43,"female","Aquarius"
4109,"47",63,"male","Leo"
4112,"26",38,"male","Sagittarius"
4113,"53",76,"female","Virgo"
4114,"36",63,"male","Aquarius"
4115,"57",33,"male","Aries"
4116,"64",36,"male","Sagittarius"
4117,"82",53,"female","Cancer"
4118,"22",28,"male","Gemini"
4119,"38",62,"female","Pisces"
4120,"39",62,"male","Pisces"
4121,"77",23,"male","Aquarius"
4122,"31",39,"male","Virgo"
4123,"34",39,"female","Scorpio"
4124,"37",19,"female","Scorpio"
4125,"78",31,"female","Aries"
4126,"25",74,"male","Virgo"
4127,"30",74,"female","Gemini"
4129,"48",75,"female","Aries"
4131,"24",48,"male","Gemini"
4132,"38",42,"male","Libra"
4133,"35",42,"female","Aries"
4134,"46",1,"female","Aquarius"
4136,"41",31,"male","Capricom"
4137,"51",21,"male","Virgo"
4138,"32",11,"female","Virgo"
4139,"31",74,"male","Cancer"
4140,"37",70,"male","Libra"
4141,"30",9,"male","Pisces"
4142,"40",36,"male","Gemini"
4143,"45",27,"male","Virgo"
4144,"45",27,"female","Virgo"
4145,"78",73,"female","Sagittarius"
4146,"45",9,"female","Gemini"
4147,"28",64,"male","Capricom"
4148,"32",64,"female","Aquarius"
4149,"21",1,"male","Pisces"
4150,"23",1,"female","Leo"
4151,"74",73,"female","Cancer"
4152,"73",73,"male","Gemini"
4153,"44",32,"male","Aries"
4154,"47",32,"female","Scorpio"
4155,"77",1,"male","Taurus"
4156,"38",5,"female","Scorpio"
4157,"28",1,"male","Taurus"
4158,"80",35,"female","Cancer"
4159,"87",35,"male","Sagittarius"
4160,"31",16,"female","Cancer"
4161,"28",22,"female","Virgo"
4163,"49",4,"male","Gemini"
4164,"76",45,"female","Libra"
4165,"45",53,"male","Pisces"
4166,"53",1,"male","Pisces"
4167,"51",6,"female","Gemini"
4169,"20",58,"female","Pisces"
4170,"17",58,"male","Virgo"
4171,"20",1,"male","Taurus"
4172,"55",1,"female","Taurus"
4173,"22",52,"female","Gemini"
4174,"73",63,"male","Aquarius"
4175,"35",13,"female","Capricom"
4176,"78",32,"male","Virgo"
4177,"65",34,"male","Capricom"
4178,"74",32,"male","Virgo"
4179,"80",54,"male","Leo"
4180,"68",63,"male","Gemini"
4181,"36",76,"female","Taurus"
4182,"59",16,"male","Cancer"
4183,"60",16,"female","Scorpio"
4184,"25",8,"female","Taurus"
4185,"36",51,"female","Taurus"
4186,"22",38,"male","Libra"
4187,"33",25,"female","Virgo"
4188,"24",1,"male","Leo"
4189,"59",64,"male","Sagittarius"
4190,"58",17,"male","Scorpio"
4191,"43",32,"female","Capricom"
4192,"69",72,"male","Scorpio"
4193,"63",8,"female","Pisces"
4194,"60",63,"female","Capricom"
4195,"55",63,"male","Leo"
4196,"49",55,"female","Capricom"
4198,"46",23,"female","Libra"
4199,"39",23,"male","Sagittarius"
4201,"23",3,"male","Cancer"
4202,"30",3,"female","Taurus"
4203,"33",1,"female","Capricom"
4204,"40",1,"male","Gemini"
4205,"65",30,"male","Aquarius"
4206,"58",22,"male","Libra"
4207,"62",70,"male","Pisces"
4209,"67",70,"female","Pisces"
4210,"21",40,"male","Virgo"
4211,"27",22,"female","Aries"
4212,"55",53,"male","Gemini"
4213,"75",64,"female","Cancer"
4214,"79",64,"male","Cancer"
4215,"48",49,"female","Gemini"
4217,"49",9,"female","Cancer"
4218,"61",48,"female","Libra"
4219,"56",51,"female","Capricom"
4220,"37",33,"male","Virgo"
4221,"59",63,"female","Libra"
4222,"72",60,"male","Leo"
4223,"30",54,"male","Gemini"
4224,"23",42,"female","Aries"
4225,"23",76,"male","Leo"
4226,"43",31,"male","Aries"
4227,"37",51,"female","Capricom"
4229,"39",36,"male","Libra"
4230,"39",74,"female","Scorpio"
4231,"41",1,"female","Leo"
4232,"29",70,"male","Aquarius"
4233,"62",46,"male","Aquarius"
4234,"28",70,"female","Scorpio"
4235,"25",9,"female","Scorpio"
4236,"38",42,"female","Capricom"
4237,"77",16,"female","Leo"
4238,"29",41,"female","Taurus"
4239,"80",70,"male","Sagittarius"
4240,"40",46,"female","Libra"
4241,"50",20,"female","Aries"
4242,"46",20,"male","Taurus"
4243,"42",7,"male","Aquarius"
4244,"78",68,"female","Leo"
4245,"81",68,"male","Libra"
4246,"20",36,"female","Virgo"
4247,"25",26,"female","Capricom"
4248,"25",9,"female","Taurus"
4249,"23",52,"male","Gemini"
4250,"39",72,"female","Virgo"
4251,"40",44,"male","Taurus"
4252,"47",44,"female","Gemini"
4253,"64",16,"female","Taurus"
4254,"28",65,"male","Pisces"
4255,"75",66,"female","Cancer"
4256,"43",70,"male","Aries"
4257,"32",1,"female","Cancer"
4258,"34",44,"female","Taurus"
4259,"51",10,"female","Gemini"
4260,"33",12,"male","Gemini"
4261,"76",34,"female","Leo"
4262,"75",59,"female","Taurus"
4263,"28",73,"female","Cancer"
4264,"29",74,"female","Gemini"
4265,"22",59,"male","Aquarius"
4266,"26",1,"female","Aquarius"
4267,"64",24,"female","Taurus"
4268,"72",24,"male","Gemini"
4269,"45",45,"female","Virgo"
4270,"28",58,"female","Aquarius"
4271,"36",58,"male","Leo"
4272,"22",42,"female","Virgo"
4273,"24",18,"female","Sagittarius"
4274,"63",70,"female","Gemini"
4275,"43",49,"female","Cancer"
4276,"27",74,"female","Leo"
4277,"21",74,"male","Scorpio"
4278,"51",33,"male","Scorpio"
4279,"51",51,"male","Libra"
4280,"56",55,"female","Capricom"
4281,"69",54,"male","Aries"
4282,"68",3,"male","Gemini"
4283,"76",27,"male","Virgo"
4284,"54",68,"male","Sagittarius"
4285,"55",68,"female","Capricom"
4286,"35",6,"female","Libra"
4287,"47",62,"female","Libra"
4288,"54",70,"female","Pisces"
4289,"19",66,"male","Sagittarius"
4290,"53",32,"male","Pisces"
4291,"49",58,"female","Taurus"
4292,"48",72,"male","Cancer"
4293,"41",4,"female","Sagittarius"
4294,"44",4,"male","Cancer"
4295,"40",18,"male","Pisces"
4296,"75",57,"male","Scorpio"
4297,"72",57,"female","Libra"
4298,"80",33,"male","Aries"
4299,"23",50,"female","Virgo"
4300,"23",1,"female","Scorpio"
4301,"44",14,"female","Taurus"
4302,"56",30,"female","Capricom"
4303,"22",21,"female","Pisces"
4304,"55",5,"female","Gemini"
4305,"61",40,"female","Gemini"
4306,"60",40,"male","Libra"
4307,"23",1,"male","Aries"
4308,"30",44,"female","Capricom"
4309,"21",39,"female","Taurus"
4310,"75",65,"female","Gemini"
4311,"19",59,"male","Aries"
4312,"21",72,"female","Libra"
4313,"32",53,"female","Pisces"
4314,"75",58,"female","Gemini"
4315,"41",74,"female","Taurus"
4316,"57",1,"female","Virgo"
4317,"22",53,"female","Libra"
4318,"58",43,"female","Virgo"
4319,"54",43,"male","Scorpio"
4320,"42",66,"female","Scorpio"
4321,"27",19,"female","Libra"
4322,"30",19,"male","Libra"
4323,"76",40,"male","Pisces"
4324,"82",40,"female","Cancer"
4325,"53",55,"male","Cancer"
4326,"70",1,"male","Virgo"
4327,"63",1,"female","Virgo"
4328,"24",59,"female","Gemini"
4329,"53",64,"female","Taurus"
4330,"79",33,"male","Cancer"
4331,"41",5,"male","Virgo"
4332,"64",57,"male","Capricom"
4333,"42",1,"male","Aries"
4334,"46",1,"female","Pisces"
4335,"76",54,"female","Capricom"
4336,"31",19,"female","Leo"
4337,"34",48,"male","Taurus"
4338,"56",30,"male","Scorpio"
4339,"23",59,"female","Virgo"
4340,"51",1,"female","Cancer"
4341,"36",76,"male","Taurus"
4342,"82",63,"female","Aries"
4343,"71",27,"female","Leo"
4344,"75",54,"male","Gemini"
4345,"26",18,"female","Libra"
4346,"27",3,"female","Virgo"
4347,"74",54,"female","Gemini"
4348,"22",3,"female","Aries"
4349,"41",1,"female","Leo"
4350,"34",1,"male","Leo"
4352,"29",72,"male","Leo"
4353,"21",28,"female","Virgo"
4354,"14",28,"male","Leo"
4355,"62",1,"female","Capricom"
4358,"58",70,"male","Scorpio"
4359,"50",64,"male","Leo"
4360,"35",19,"female","Cancer"
4361,"45",46,"male","Taurus"
4362,"57",50,"male","Virgo"
4363,"49",50,"female","Cancer"
4364,"23",22,"male","Sagittarius"
4365,"39",10,"male","Taurus"
4367,"18",14,"male","Aries"
4368,"23",32,"female","Libra"
4369,"35",53,"male","Gemini"
4370,"61",59,"male","Cancer"
4371,"32",32,"male","Sagittarius"
4372,"67",3,"male","Libra"
4373,"49",51,"male","Sagittarius"
4376,"46",70,"male","Pisces"
4377,"22",48,"male","Aquarius"
4380,"69",1,"male","Taurus"
4381,"41",56,"male","Aquarius"
4382,"20",18,"male","Libra"
4383,"37",21,"male","Leo"
